##### SHEET: All Successful Submissions (xl/worksheets/sheet1.xml)
Successful Submissions	Calculated Globally												Caclulated For Each Environment and Averaged										
id	Team Name	Submitted At	pearson_r	spearman_r	lineRegressSlope	r2_score	r2_pearson	MAE	realative_MAE	normalized_MAE	RMSE	relative_RMSE	normalized_RMSE		mean_pearson_r	mean_spearman_r	mean_lineRegressSlope	mean_r2_score	mean_r2_pearson	mean_MAE	mean_realative_MAE	mean_normalized_MAE	mean_RMSE	mean_relative_RMSE	mean_normalized_RMSE
244960	DataJanitors	2023-01-16 02:39:25.905426+00:00	0.63174200000000003	0.57956200000000002	0.16764899999999999	0.14912600000000001	0.39909800000000001	2.2720189999999998	0.22503799999999999	0.12686700000000001	2.8273259999999998	0.28004000000000001	0.15787499999999999		0.23575299999999999	0.16571	2.094379E-2	-1.0964039999999999	6.3129000000000005E-2	2.2544379999999999	0.238288	0.186089	2.6505200000000002	0.28198299999999998	0.22011500000000001
244521	agAdaptAR	2023-01-12 21:50:47.621315+00:00	0.39981899999999998	0.41606100000000001	0.124487	0.13687099999999999	0.159855	2.2539850000000001	0.22325200000000001	0.12586	2.8476129999999999	0.28204899999999999	0.15900800000000001		0.15146100000000001	9.6144999999999994E-2	2.8168229999999999E-2	-1.3693010000000001	3.0986E-2	2.2922579999999999	0.26508799999999999	0.201766	2.6847370000000002	0.30718299999999998	0.234957
244623	arulrich	2023-01-13 11:01:48.853532+00:00	0.42883100000000002	0.42765799999999998	0.118477	0.147949	0.183896	2.2642509999999998	0.224269	0.12643399999999999	2.8292809999999999	0.28023300000000001	0.15798400000000001		0.18914900000000001	0.141821	3.3402899999999999E-2	-1.259952	4.5116999999999997E-2	2.286727	0.2586	0.19599900000000001	2.691163	0.30248700000000001	0.23025200000000001
244907	MPB_Group	2023-01-15 18:42:07.758941+00:00	0.49752299999999999	0.437693	0.36074899999999999	0.18303700000000001	0.247529	2.2487689999999998	0.22273499999999999	0.12556899999999999	2.7704110000000002	0.27440199999999998	0.154697		0.34242400000000001	0.27746300000000002	0.1112245	-1.382204	0.128001	2.2876210000000001	0.26160099999999997	0.20326900000000001	2.694385	0.30643399999999998	0.23791100000000001
244853	arulrich	2023-01-15 09:36:53.938697+00:00	0.38963900000000001	0.39795000000000003	0.122409	0.13817399999999999	0.15181800000000001	2.284662	0.22628999999999999	0.12757299999999999	2.8454630000000001	0.28183599999999998	0.158888		0.231405	0.176511	4.1413100000000001E-2	-1.3404590000000001	6.2653E-2	2.3056019999999999	0.26632400000000001	0.201186	2.7035469999999999	0.30929400000000001	0.23483000000000001
243251	CropEnthusiast	2023-01-04 23:43:51.271905+00:00	0.43741099999999999	0.421155	0.13883599999999999	0.139046	0.191329	2.3206820000000001	0.22985800000000001	0.12958500000000001	2.844023	0.281694	0.158808		0.115776	2.5122999999999999E-2	2.77402E-2	-1.2113119999999999	2.0716999999999999E-2	2.3038270000000001	0.25663900000000001	0.19658100000000001	2.7102339999999998	0.30130099999999999	0.23138800000000001
244742	arulrich	2023-01-14 08:23:48.420699+00:00	0.38194699999999998	0.39207900000000001	0.11296200000000001	0.11611100000000001	0.14588300000000001	2.3001670000000001	0.227826	0.128439	2.8816549999999999	0.28542099999999998	0.160909		0.17357	0.128968	3.17261E-2	-1.324392	3.9886999999999999E-2	2.318654	0.25957999999999998	0.19774	2.719773	0.30319800000000002	0.231684
243202	phenomaize	2023-01-04 15:39:47.629381+00:00	0.50294499999999998	0.50569699999999995	0.28962500000000002	0.15409900000000001	0.25295400000000001	2.3100900000000002	0.22880900000000001	0.128993	2.8190499999999998	0.27922000000000002	0.157413		NaN	NaN	-2.7722709999999998E-32	-1.2524949999999999	NaN	2.307032	0.24603700000000001	0.19586500000000001	2.728135	0.29214299999999999	0.231377
244817	DeepCropVision	2023-01-15 03:01:11.601160+00:00	0.38833200000000001	0.39860800000000002	0.15466099999999999	0.14819299999999999	0.15080099999999999	2.2741120000000001	0.225245	0.12698400000000001	2.828875	0.28019300000000003	0.15796199999999999		-0.13105600000000001	-0.10815900000000001	1.3355729999999999E-4	-1.4765950000000001	2.9956E-2	2.3172060000000001	0.27163300000000001	0.20621600000000001	2.7388599999999999	0.31677	0.24151700000000001
241342	supermanwasd	2022-12-21 15:58:19.011562+00:00	0.40856399999999998	0.41794199999999998	8.3807999999999994E-2	9.5409999999999995E-2	0.16692499999999999	2.3383799999999999	0.23161100000000001	0.13057299999999999	2.9152049999999998	0.288744	0.16278200000000001		0.24260799999999999	0.190247	4.3915669999999997E-2	-1.373259	6.7694000000000004E-2	2.3563960000000002	0.269256	0.20333000000000001	2.74647	0.31120399999999998	0.236262
