Env,k,y,p,method
TA_Daka_2020W,300266828,5.2711,5.216508930750736,gbm
TA_Daka_2020W,300266831,4.8738,4.7675915729777065,gbm
TA_Daka_2020W,300266832,5.0807,5.217628703847736,gbm
TA_Daka_2020W,300266835,3.7469,5.025134694804425,gbm
TA_Daka_2020W,300266839,5.6817,4.870687291879575,gbm
TA_Daka_2020W,300266846,5.5342,4.869065727848171,gbm
TA_Daka_2020W,300266848,4.3572,4.8228801559664545,gbm
TA_Daka_2020W,4016512,5.5213,5.154994178044787,gbm
TA_Daka_2020W,4016513,4.8069,4.974255161327301,gbm
TA_Daka_2020W,300279864,4.8149,4.668124669818362,gbm
TA_Daka_2020W,300287234,4.495,4.781293617046826,gbm
TA_Daka_2020W,300293456,5.0243,4.761023656647251,gbm
TA_Daka_2020W,300293539,4.9804,4.985339728956757,gbm
TA_Daka_2020W,300293562,5.2871,4.963768217034204,gbm
TA_Daka_2020W,300294018,4.7914,4.90487159334873,gbm
TA_Daka_2020W,300294074,4.8269,5.194130844153483,gbm
TA_Daka_2020W,300294080,5.4557,4.920032012949649,gbm
TA_Daka_2020W,300296708,3.9301,4.951006585593012,gbm
TA_Daka_2020W,300431704,4.3864,4.804502287838319,gbm
TA_Daka_2020W,300764175,4.4471,4.868999990386497,gbm
TA_Daka_2020W,300764179,5.7212,4.664121115679422,gbm
TA_Daka_2020W,300764184,4.5246,4.817893804435389,gbm
TA_Daka_2020W,3173051,4.7381,4.938632461785317,gbm
TA_Daka_2020W,3272808,4.924,4.5507284504969805,gbm
TA_Daka_2020W,3423716,5.1316,4.85310579531323,gbm
TA_Daka_2020W,3425601,4.8465,4.6122119468354335,gbm
TA_Daka_2020W,3425772,5.3496,4.885503396248535,gbm
TA_Daka_2020W,3425923,5.0251,5.135202121682334,gbm
TA_Daka_2020W,3426973,4.7727,5.0883118500112445,gbm
TA_Daka_2020W,3427347,4.9953,4.825852930427072,gbm
TA_Daka_2020W,3523215,5.0623,5.130146378232581,gbm
TA_Daka_2020W,3592078,4.7313,4.787489912779677,gbm
TA_Daka_2020W,3592657,4.4801,4.9577786849263745,gbm
TA_Daka_2020W,3593039,4.6952,4.887760270036024,gbm
TA_Daka_2020W,3658769,5.2768,5.21127714921116,gbm
TA_Daka_2020W,3806774,4.8047,5.0818922252252134,gbm
TA_Daka_2020W,3806855,5.1769,4.983938559391297,gbm
TA_Daka_2020W,4016512,5.6348,5.154994178044787,gbm
TA_Daka_2020W,4189053,5.4177,5.21127714921116,gbm
TA_Daka_2020W,4193103,5.189,5.2179582445331665,gbm
TA_Daka_2020W,4214820,3.8217,4.776822313943407,gbm
TA_Daka_2020W,4220423,3.8315,5.061075694500885,gbm
TA_Daka_2020W,4226523,4.8254,4.810772186207519,gbm
TA_Daka_2020W,4228927,5.0376,4.934577098297137,gbm
TA_Daka_2020W,4229118,5.5554,5.165604080155478,gbm
TA_Daka_2020W,4229178,3.6987,5.134251756433888,gbm
TA_Daka_2020W,4609623,5.6553,5.0616873478103175,gbm
TA_Daka_2020W,4789041,5.4375,5.066219472388645,gbm
TA_Daka_2020W,4789051,5.4494,4.808785190897814,gbm
TA_Daka_2020W,4789056,4.7225,4.978557149521912,gbm
TA_Daka_2020W,4789719,3.8646,5.06856028495393,gbm
TA_Daka_2020W,4789765,5.7157,5.072054040077596,gbm
TA_Daka_2020W,4789819,4.6887,4.946722274537748,gbm
TA_Daka_2020W,4815752,5.33,4.725155146525376,gbm
TA_Daka_2020W,4815880,4.9481,4.93114792239954,gbm
IN_Cutt_2019W,1201260,5.7131,4.861528945119158,gbm
IN_Cutt_2019W,1401800,6.0023,4.956767653297312,gbm
IN_Cutt_2019W,1960929,4.6853,4.755436757592607,gbm
IN_Cutt_2019W,2433533,6.7076,4.789429783993037,gbm
IN_Cutt_2019W,2451001,5.1423,4.677467448182063,gbm
IN_Cutt_2019W,2696701,4.5826,4.990088079165085,gbm
IN_Cutt_2019W,2697451,5.0464,4.851177595195995,gbm
IN_Cutt_2019W,2971736,6.2911,4.866821163128836,gbm
IN_Cutt_2019W,2972293,4.3261,5.080082974600777,gbm
IN_Cutt_2019W,300038124,4.2779,5.004627763977629,gbm
IN_Cutt_2019W,300039577,4.2653,4.871496210807797,gbm
IN_Cutt_2019W,300166640,3.7462,4.799295614683394,gbm
IN_Cutt_2019W,300233098,4.9818,5.1645618519518255,gbm
IN_Cutt_2019W,300258387,3.9226,4.813167747203199,gbm
IN_Cutt_2019W,300266828,5.9347,5.234798757691341,gbm
IN_Cutt_2019W,300266831,5.174,4.901924209655166,gbm
IN_Cutt_2019W,300266839,4.8438,4.960300631402541,gbm
IN_Cutt_2019W,300266846,5.2316,5.144578092915821,gbm
IN_Cutt_2019W,300287234,5.5713,4.715727487799725,gbm
IN_Cutt_2019W,300293456,5.4227,4.592347352966262,gbm
IN_Cutt_2019W,300294018,3.7942,5.127718622660639,gbm
IN_Cutt_2019W,300296708,4.8935,4.863622912372206,gbm
IN_Cutt_2019W,300764175,4.6962,4.6350847592040525,gbm
IN_Cutt_2019W,3423716,4.905,4.80736391483195,gbm
IN_Cutt_2019W,3425923,4.8909,4.943304219640197,gbm
IN_Cutt_2019W,3426973,6.6636,5.470361772163907,gbm
IN_Cutt_2019W,3592078,4.9243,4.737413828737713,gbm
IN_Cutt_2019W,3593039,5.4792,4.946485414834627,gbm
IN_Cutt_2019W,3658769,5.0546,4.955690639500924,gbm
IN_Cutt_2019W,3806855,5.5838,4.779549509447273,gbm
IN_Cutt_2019W,4016512,4.6777,4.9912359192746045,gbm
IN_Cutt_2019W,4189053,4.6754,4.955690639500924,gbm
IN_Cutt_2019W,4193103,5.6204,5.038096935307667,gbm
IN_Cutt_2019W,4226523,2.5547,4.893559336833027,gbm
IN_Cutt_2019W,4228927,3.8499,5.023816602758606,gbm
IN_Cutt_2019W,4229118,4.6427,4.958013324046372,gbm
IN_Cutt_2019W,4229178,3.3446,5.001114541384016,gbm
IN_Cutt_2019W,4609623,5.0874,4.879224169295645,gbm
IN_Raip_2019W,1201260,5.1488,5.219472588724528,gbm
IN_Raip_2019W,1401800,5.5473,4.97660345655903,gbm
IN_Raip_2019W,1960929,5.6972,5.239489329662814,gbm
IN_Raip_2019W,2433533,5.2447,5.086668502478539,gbm
IN_Raip_2019W,2451001,5.2233,5.089309139888066,gbm
IN_Raip_2019W,2696701,5.0877,5.268012742083289,gbm
IN_Raip_2019W,2697451,5.8981,5.155214661418222,gbm
IN_Raip_2019W,2971736,5.0057,5.474519849779219,gbm
IN_Raip_2019W,2972293,5.5714,5.247494253638113,gbm
IN_Raip_2019W,300038124,5.0444,5.374158950023317,gbm
IN_Raip_2019W,300039577,5.3299,5.266281242257401,gbm
IN_Raip_2019W,300166640,5.4497,5.182992279484575,gbm
IN_Raip_2019W,300233098,4.4626,5.560246899617041,gbm
IN_Raip_2019W,300258387,4.7865,5.332898317393341,gbm
IN_Raip_2019W,300266828,5.8128,5.129109968100101,gbm
IN_Raip_2019W,300266831,5.534,5.275167265263311,gbm
IN_Raip_2019W,300266839,5.8792,5.137317642964049,gbm
IN_Raip_2019W,300266846,4.8762,5.509610137378402,gbm
IN_Raip_2019W,300287234,5.301,4.834300311417609,gbm
IN_Raip_2019W,300293456,5.7778,4.942791155434554,gbm
IN_Raip_2019W,300294018,4.1488,5.346624757858504,gbm
IN_Raip_2019W,300296708,4.7186,5.155849488462487,gbm
IN_Raip_2019W,300764175,5.6654,5.157421543419212,gbm
IN_Raip_2019W,3423716,6.3554,5.191484674336803,gbm
IN_Raip_2019W,3425923,4.8623,5.422682710801265,gbm
IN_Raip_2019W,3426973,4.682,5.639155743307414,gbm
IN_Raip_2019W,3592078,5.3485,4.9154220719333885,gbm
IN_Raip_2019W,3593039,5.711,5.018050881437369,gbm
IN_Raip_2019W,3658769,5.3082,5.150452470237521,gbm
IN_Raip_2019W,3806855,5.1609,4.995519249306987,gbm
IN_Raip_2019W,4016512,4.8327,5.095370349768686,gbm
IN_Raip_2019W,4189053,4.8145,5.150452470237521,gbm
IN_Raip_2019W,4193103,4.8814,5.39142687923432,gbm
IN_Raip_2019W,4226523,4.8046,5.264009915335245,gbm
IN_Raip_2019W,4228927,6.3204,5.344970898782336,gbm
IN_Raip_2019W,4229118,4.9049,5.032530764684744,gbm
IN_Raip_2019W,4229178,4.8488,5.350839913497305,gbm
IN_Raip_2019W,4609623,4.634,5.348624268730633,gbm
KE_Mwea_2020W,1253957,3.9116,4.283183872746861,gbm
KE_Mwea_2020W,1384968,5.0853,4.27970350682487,gbm
KE_Mwea_2020W,1401800,3.8379,4.306623322461971,gbm
KE_Mwea_2020W,2337754,4.2431,4.450346393340895,gbm
KE_Mwea_2020W,2451001,5.3423,4.12565098997258,gbm
KE_Mwea_2020W,2642849,4.2277,4.201966717922383,gbm
KE_Mwea_2020W,2696701,3.8549,4.452164603322758,gbm
KE_Mwea_2020W,2697338,5.1801,4.501458638608164,gbm
KE_Mwea_2020W,2697419,5.4655,4.288844458211302,gbm
KE_Mwea_2020W,2697451,4.3579,4.171040257184434,gbm
KE_Mwea_2020W,2697797,2.4722,4.499061169507593,gbm
KE_Mwea_2020W,2858722,3.6746,4.131019127687061,gbm
KE_Mwea_2020W,2971736,3.864,4.1538755572918165,gbm
KE_Mwea_2020W,2972293,3.9705,4.306593809600449,gbm
KE_Mwea_2020W,2972309,4.3278,4.423108750366639,gbm
KE_Mwea_2020W,2972722,4.0937,3.986286168818641,gbm
KE_Mwea_2020W,2972796,4.8919,4.0026145801442805,gbm
KE_Mwea_2020W,300034581,4.2629,4.407759307934698,gbm
KE_Mwea_2020W,300035917,4.8343,4.521283099274238,gbm
KE_Mwea_2020W,300038124,5.0864,4.300001968412917,gbm
KE_Mwea_2020W,300038265,5.1964,4.373684531903452,gbm
KE_Mwea_2020W,300038266,3.8899,4.2555720823217,gbm
KE_Mwea_2020W,300038744,4.0536,4.436261807405908,gbm
KE_Mwea_2020W,300039577,4.1493,4.053989408116725,gbm
KE_Mwea_2020W,300040799,3.9007,4.047236370062492,gbm
KE_Mwea_2020W,300080634,4.3231,4.2963446425541365,gbm
KE_Mwea_2020W,300166640,4.3609,4.063937378984155,gbm
KE_Mwea_2020W,300166641,4.2435,4.36325737849748,gbm
KE_Mwea_2020W,300172737,4.3096,4.502073133677093,gbm
KE_Mwea_2020W,300173154,3.4223,4.419452460010298,gbm
KE_Mwea_2020W,300174086,3.5086,4.343871066832423,gbm
KE_Mwea_2020W,300174380,3.12,4.55721950789636,gbm
KE_Mwea_2020W,300252036,3.4486,4.206867771492299,gbm
KE_Mwea_2020W,300258387,4.155,4.329614911425865,gbm
KE_Mwea_2020W,300266828,4.2619,4.190948575232134,gbm
KE_Mwea_2020W,300266831,4.1213,4.160728368740024,gbm
KE_Mwea_2020W,300266832,3.8489,4.101053031818259,gbm
KE_Mwea_2020W,300266835,4.1416,4.201958459302458,gbm
KE_Mwea_2020W,300266839,4.8093,4.325216885840303,gbm
KE_Mwea_2020W,300266846,4.652,4.386552451884481,gbm
KE_Mwea_2020W,300266848,4.0048,4.254089284383262,gbm
KE_Mwea_2020W,300279864,4.4266,4.18690774009091,gbm
KE_Mwea_2020W,300287234,3.9438,3.7644972168633815,gbm
KE_Mwea_2020W,300293456,3.8492,4.0566646783291125,gbm
KE_Mwea_2020W,300293539,4.608,4.254479582019737,gbm
KE_Mwea_2020W,300293562,4.3754,4.1351562243856,gbm
KE_Mwea_2020W,300294018,4.1454,4.696986480813911,gbm
KE_Mwea_2020W,300294074,4.0593,4.206394006701474,gbm
KE_Mwea_2020W,300294080,4.7022,4.2994866789644295,gbm
KE_Mwea_2020W,300296708,3.5233,4.2657976102343325,gbm
KE_Mwea_2020W,300431704,3.7009,3.9140165568955965,gbm
KE_Mwea_2020W,300764175,3.4396,4.461493135297591,gbm
KE_Mwea_2020W,300764179,4.5052,4.042444762950721,gbm
KE_Mwea_2020W,300764184,3.7163,4.310261921338601,gbm
KE_Mwea_2020W,3022947,4.3964,4.244303211401492,gbm
KE_Mwea_2020W,3173051,4.5108,4.352281671346185,gbm
KE_Mwea_2020W,3272808,4.7315,3.758304614711024,gbm
KE_Mwea_2020W,3423716,4.9831,4.552771318072883,gbm
KE_Mwea_2020W,3425601,4.4202,4.224880317032487,gbm
KE_Mwea_2020W,3425772,4.0328,4.2810420531121745,gbm
KE_Mwea_2020W,3425923,5.5151,4.500096672945466,gbm
KE_Mwea_2020W,3426973,3.5995,4.30765044163451,gbm
KE_Mwea_2020W,3427347,5.1944,4.297191014550003,gbm
KE_Mwea_2020W,3523215,4.2629,4.395586552563516,gbm
KE_Mwea_2020W,3592078,3.5523,4.5274709591483315,gbm
KE_Mwea_2020W,3592657,4.2911,4.393569734186357,gbm
KE_Mwea_2020W,3593039,4.3554,4.158735653741426,gbm
KE_Mwea_2020W,3658769,4.0802,4.183502586458775,gbm
KE_Mwea_2020W,3806774,5.0304,4.35540216167355,gbm
KE_Mwea_2020W,3806855,4.9045,4.402907053954172,gbm
KE_Mwea_2020W,4016512,3.7103,4.127776764429984,gbm
KE_Mwea_2020W,4016513,4.3368,4.149806226055331,gbm
KE_Mwea_2020W,4189053,3.4699,4.183502586458775,gbm
KE_Mwea_2020W,4193103,4.7762,4.554426695264874,gbm
KE_Mwea_2020W,4214820,4.7585,4.396841424968378,gbm
KE_Mwea_2020W,4220423,3.2459,3.974584031967208,gbm
KE_Mwea_2020W,4226523,3.7735,4.229692898356659,gbm
KE_Mwea_2020W,4228927,4.7864,4.156158402631794,gbm
KE_Mwea_2020W,4229118,3.7125,4.2006998706065755,gbm
KE_Mwea_2020W,4229178,4.178,4.202598601909433,gbm
KE_Mwea_2020W,4609623,4.1889,4.2382421139698385,gbm
KE_Mwea_2020W,4789041,4.7473,4.527302224157785,gbm
KE_Mwea_2020W,4789051,4.5809,4.33052688592194,gbm
KE_Mwea_2020W,4789056,4.852,4.227717085983312,gbm
KE_Mwea_2020W,4789719,4.3168,4.185753063495585,gbm
KE_Mwea_2020W,4789765,4.437,4.519976275012692,gbm
KE_Mwea_2020W,4789819,4.1173,4.3941463352597125,gbm
KE_Mwea_2020W,4815752,4.3753,4.032496418784463,gbm
KE_Mwea_2020W,4815880,4.1685,4.116889273568332,gbm
IN_Hyde_2019D,1201260,6.3503,6.158528563012096,gbm
IN_Hyde_2019D,1401800,5.4928,6.1255029813874184,gbm
IN_Hyde_2019D,1960929,7.215,6.270706519762039,gbm
IN_Hyde_2019D,2433533,5.6188,5.724277451323002,gbm
IN_Hyde_2019D,2451001,5.9688,6.258235572427785,gbm
IN_Hyde_2019D,2696701,6.6253,5.711321825374978,gbm
IN_Hyde_2019D,2697451,7.579,6.033366385006281,gbm
IN_Hyde_2019D,2971736,5.4747,5.905034737611982,gbm
IN_Hyde_2019D,2972293,6.6482,5.775083736335963,gbm
IN_Hyde_2019D,300038124,5.7485,5.972792262197384,gbm
IN_Hyde_2019D,300039577,6.6727,6.008624595093965,gbm
IN_Hyde_2019D,300166640,3.8956,5.478097538589276,gbm
IN_Hyde_2019D,300233098,5.2085,6.402170074755394,gbm
IN_Hyde_2019D,300258387,6.5057,6.027762750939215,gbm
IN_Hyde_2019D,300266828,4.4676,5.952072045328504,gbm
IN_Hyde_2019D,300266831,6.4036,5.587711422418903,gbm
IN_Hyde_2019D,300266839,7.3425,6.2277527507639645,gbm
IN_Hyde_2019D,300266846,7.2159,6.197336787097954,gbm
IN_Hyde_2019D,300287234,7.3802,5.883620923704671,gbm
IN_Hyde_2019D,300293456,6.3142,5.80776830354322,gbm
IN_Hyde_2019D,300294018,6.3353,5.861810899162829,gbm
IN_Hyde_2019D,300296708,5.033,5.836550790604959,gbm
IN_Hyde_2019D,300764175,6.189,5.989633824504854,gbm
IN_Hyde_2019D,3423716,5.8525,6.200055854951183,gbm
IN_Hyde_2019D,3425923,6.4053,6.270327479975678,gbm
IN_Hyde_2019D,3426973,6.6894,5.53273805161889,gbm
IN_Hyde_2019D,3592078,6.2518,5.761063363784586,gbm
IN_Hyde_2019D,3593039,5.436,5.943576906593933,gbm
IN_Hyde_2019D,3658769,4.914,5.668472450608856,gbm
IN_Hyde_2019D,3806855,6.7413,5.8382366029386095,gbm
IN_Hyde_2019D,4189053,5.5694,5.668472450608856,gbm
IN_Hyde_2019D,4193103,5.8508,6.068191289978209,gbm
IN_Hyde_2019D,4226523,4.8769,5.911567628696901,gbm
IN_Hyde_2019D,4228927,5.6143,6.143690379280785,gbm
IN_Hyde_2019D,4229118,5.2367,5.390140587848016,gbm
IN_Hyde_2019D,4229178,4.7422,6.452092171942998,gbm
IN_Hyde_2019D,4609623,5.8216,6.244554471474083,gbm
BA_Gazi_2019W,1253957,3.648,3.6982640787428656,gbm
BA_Gazi_2019W,1384968,3.836,3.739152949844475,gbm
BA_Gazi_2019W,1401800,3.8946,3.767400833772115,gbm
BA_Gazi_2019W,2337754,3.7533,4.074396359006878,gbm
BA_Gazi_2019W,2451001,3.6504,3.8136797634385515,gbm
BA_Gazi_2019W,2642849,4.0157,3.576770564685278,gbm
BA_Gazi_2019W,2696701,3.6968,3.6836579468938684,gbm
BA_Gazi_2019W,2697338,3.8107,3.9987041262975827,gbm
BA_Gazi_2019W,2697419,3.8052,3.76907091096809,gbm
BA_Gazi_2019W,2697451,3.7873,3.80643392319812,gbm
BA_Gazi_2019W,2697797,3.5367,3.929153989724255,gbm
BA_Gazi_2019W,2858722,3.9975,3.6806782186432505,gbm
BA_Gazi_2019W,2971736,3.6346,3.8514880524205677,gbm
BA_Gazi_2019W,2972293,3.859,3.9184576917469585,gbm
BA_Gazi_2019W,2972309,3.946,3.9331388283900974,gbm
BA_Gazi_2019W,2972722,3.7337,3.5015831608324914,gbm
BA_Gazi_2019W,2972796,3.985,3.647914160298602,gbm
BA_Gazi_2019W,300034581,3.7924,3.760963649045396,gbm
BA_Gazi_2019W,300035917,4.0104,4.053088333133351,gbm
BA_Gazi_2019W,300038124,4.0892,3.679351916062877,gbm
BA_Gazi_2019W,300038265,3.8648,3.8889276823892045,gbm
BA_Gazi_2019W,300038266,3.6872,3.717600808890362,gbm
BA_Gazi_2019W,300038744,3.9053,3.816298036853675,gbm
BA_Gazi_2019W,300039577,3.6471,3.7533235265871157,gbm
BA_Gazi_2019W,300040799,3.9215,3.686239997863132,gbm
BA_Gazi_2019W,300080634,3.7347,3.9028900962322175,gbm
BA_Gazi_2019W,300166640,3.9098,3.723834906258662,gbm
BA_Gazi_2019W,300166641,3.7648,3.831766256452868,gbm
BA_Gazi_2019W,300172737,3.8682,3.835039723921104,gbm
BA_Gazi_2019W,300173154,3.7786,3.752377407350278,gbm
BA_Gazi_2019W,300174086,3.7628,3.7719294123810037,gbm
BA_Gazi_2019W,300174380,3.7465,3.8772026020230466,gbm
BA_Gazi_2019W,300252036,3.5356,3.7490365721863763,gbm
BA_Gazi_2019W,300258387,3.9021,3.6419679989772145,gbm
BA_Gazi_2019W,300266828,3.902,3.694692775324855,gbm
BA_Gazi_2019W,300266831,3.7731,3.7141089960587825,gbm
BA_Gazi_2019W,300266832,3.7175,3.527005872556845,gbm
BA_Gazi_2019W,300266835,3.8633,3.8245251160237763,gbm
BA_Gazi_2019W,300266839,3.4746,3.711577092984155,gbm
BA_Gazi_2019W,300266846,3.7547,3.930476368324482,gbm
BA_Gazi_2019W,300266848,3.6426,3.810439239470723,gbm
BA_Gazi_2019W,300279864,3.8463,3.831924694426009,gbm
BA_Gazi_2019W,300287234,3.7231,3.660274357305208,gbm
BA_Gazi_2019W,300293456,3.7616,3.6452495222298507,gbm
BA_Gazi_2019W,300293539,3.9112,3.7007524204448408,gbm
BA_Gazi_2019W,300293562,3.7026,3.744941069682563,gbm
BA_Gazi_2019W,300294018,3.7465,4.0219880027033055,gbm
BA_Gazi_2019W,300294074,3.9338,3.8109801944457575,gbm
BA_Gazi_2019W,300294080,3.6209,3.7271885061124315,gbm
BA_Gazi_2019W,300296708,3.8122,4.002200598446102,gbm
BA_Gazi_2019W,300431704,3.898,3.5377786134616445,gbm
BA_Gazi_2019W,300764175,3.5752,3.652536118737574,gbm
BA_Gazi_2019W,300764179,3.4967,3.6406371299471543,gbm
BA_Gazi_2019W,300764184,3.6716,3.73169918949202,gbm
BA_Gazi_2019W,3022947,3.8358,3.6297307784483013,gbm
BA_Gazi_2019W,3173051,3.5712,3.9096203810736387,gbm
BA_Gazi_2019W,3272808,3.827,3.5771938700627977,gbm
BA_Gazi_2019W,3423716,3.6237,3.809468994448152,gbm
BA_Gazi_2019W,3425601,4.0069,3.6645685263542127,gbm
BA_Gazi_2019W,3425772,3.6941,3.9086158859765874,gbm
BA_Gazi_2019W,3425923,3.7988,3.8150790450590635,gbm
BA_Gazi_2019W,3426973,3.9706,3.7889424629706117,gbm
BA_Gazi_2019W,3427347,3.6735,3.664073499587311,gbm
BA_Gazi_2019W,3523215,3.6518,3.802832079766981,gbm
BA_Gazi_2019W,3592078,3.5645,3.945240555496076,gbm
BA_Gazi_2019W,3592657,3.712,4.14443635997973,gbm
BA_Gazi_2019W,3593039,3.7793,3.685414345033772,gbm
BA_Gazi_2019W,3658769,3.6329,3.9261381882960666,gbm
BA_Gazi_2019W,3806774,3.6941,3.8169209129521575,gbm
BA_Gazi_2019W,3806855,3.6372,3.9667038515074617,gbm
BA_Gazi_2019W,4016512,3.693,3.9020147702193992,gbm
BA_Gazi_2019W,4016513,3.7368,3.6756019280943,gbm
BA_Gazi_2019W,4189053,3.7492,3.9261381882960666,gbm
BA_Gazi_2019W,4193103,3.7651,3.8156908715730915,gbm
BA_Gazi_2019W,4214820,3.5926,3.8528492036724793,gbm
BA_Gazi_2019W,4220423,3.3358,3.6778884301618318,gbm
BA_Gazi_2019W,4226523,3.277,3.83525851801264,gbm
BA_Gazi_2019W,4228927,3.7931,3.6415669022010273,gbm
BA_Gazi_2019W,4229118,3.7883,3.897551995347942,gbm
BA_Gazi_2019W,4229178,3.7465,3.738210471882652,gbm
BA_Gazi_2019W,4609623,3.8749,3.735510438268582,gbm
BA_Gazi_2019W,4789041,3.7599,3.766844386523062,gbm
BA_Gazi_2019W,4789051,3.7762,3.623328621026127,gbm
BA_Gazi_2019W,4789056,3.582,3.5467051485415912,gbm
BA_Gazi_2019W,4789719,3.7555,3.7855231191974577,gbm
BA_Gazi_2019W,4789765,3.8308,3.733458714565218,gbm
BA_Gazi_2019W,4789819,3.9202,3.7598232537778884,gbm
BA_Gazi_2019W,4815752,3.6177,3.704068952149176,gbm
BA_Gazi_2019W,4815880,3.8363,3.695076604810793,gbm
BA_Gazi_2019W,4016512,3.9373,3.9020147702193992,gbm
IN_Hyde_2019W,1201260,6.51,4.972540344798177,gbm
IN_Hyde_2019W,1401800,5.47,5.482009058244698,gbm
IN_Hyde_2019W,1960929,4.77,5.776234002148406,gbm
IN_Hyde_2019W,2451001,5.73,5.793753343802539,gbm
IN_Hyde_2019W,2696701,5.85,5.429420717948654,gbm
IN_Hyde_2019W,2971736,6.42,5.648340715518284,gbm
IN_Hyde_2019W,2972293,7.41,5.300220461791929,gbm
IN_Hyde_2019W,300038124,7.1,5.301672573046729,gbm
IN_Hyde_2019W,300039577,5.18,5.228661967865427,gbm
IN_Hyde_2019W,300166640,3.92,5.344767598400279,gbm
IN_Hyde_2019W,300233098,4.57,6.195660439253816,gbm
IN_Hyde_2019W,300258387,3.1,5.693107561495689,gbm
IN_Hyde_2019W,300266846,4.76,6.012825959598597,gbm
IN_Hyde_2019W,300287234,8.01,5.243542573178993,gbm
IN_Hyde_2019W,300293456,5.58,5.091119983602905,gbm
IN_Hyde_2019W,300294018,5.94,5.3404539461130485,gbm
IN_Hyde_2019W,300296708,3.93,5.44068017148147,gbm
IN_Hyde_2019W,300764175,5.63,5.646908324799805,gbm
IN_Hyde_2019W,3423716,6.42,5.605988627937581,gbm
IN_Hyde_2019W,3425923,7.99,5.668393681817638,gbm
IN_Hyde_2019W,3592078,6.31,5.67503888590713,gbm
IN_Hyde_2019W,3593039,4.55,5.678677897390276,gbm
IN_Hyde_2019W,3658769,4.61,4.870761748890917,gbm
IN_Hyde_2019W,3806855,6.78,5.147483369323887,gbm
IN_Hyde_2019W,4016512,4.21,4.613643219904594,gbm
IN_Hyde_2019W,4189053,1.97,4.870761748890917,gbm
IN_Hyde_2019W,4193103,5.75,5.60112010606197,gbm
IN_Hyde_2019W,4226523,5.53,5.235157588461921,gbm
IN_Hyde_2019W,4228927,8.34,5.271960419869793,gbm
IN_Hyde_2019W,4229118,4.15,4.6020508975383985,gbm
IN_Hyde_2019W,4609623,4.19,5.84954185854822,gbm
BA_Nizm_2019W,1253957,4.42,4.9727631501591185,gbm
BA_Nizm_2019W,1384968,4.72,4.849350604766264,gbm
BA_Nizm_2019W,1401800,5.43,4.938644029119708,gbm
BA_Nizm_2019W,2337754,4.71,5.446003342604174,gbm
BA_Nizm_2019W,2451001,5.11,4.922885649628936,gbm
BA_Nizm_2019W,2642849,5.46,4.919742585418706,gbm
BA_Nizm_2019W,2696701,4.71,5.224458762384991,gbm
BA_Nizm_2019W,2697338,4.93,4.965149068971013,gbm
BA_Nizm_2019W,2697419,5.69,4.8371045605076,gbm
BA_Nizm_2019W,2697451,5.11,5.072705578315046,gbm
BA_Nizm_2019W,2697797,5.66,4.980251687413846,gbm
BA_Nizm_2019W,2858722,4.52,5.337463438782145,gbm
BA_Nizm_2019W,2971736,5.1,5.108548880793939,gbm
BA_Nizm_2019W,2972293,5.87,5.1169950608031725,gbm
BA_Nizm_2019W,2972309,4.9,5.413573862036541,gbm
BA_Nizm_2019W,2972722,4.93,5.172747197302386,gbm
BA_Nizm_2019W,2972796,5.66,4.556728799292239,gbm
BA_Nizm_2019W,300034581,4.54,4.883807905648217,gbm
BA_Nizm_2019W,300035917,6.06,5.108087412288711,gbm
BA_Nizm_2019W,300038124,4.15,5.101452935688041,gbm
BA_Nizm_2019W,300038744,4.9,5.087077168528272,gbm
BA_Nizm_2019W,300039577,5.28,5.0082651986908395,gbm
BA_Nizm_2019W,300040799,4.91,5.10890166815661,gbm
BA_Nizm_2019W,300080634,5.29,4.8913691203052885,gbm
BA_Nizm_2019W,300166640,4.73,4.957289036434961,gbm
BA_Nizm_2019W,300166641,4.93,4.907252951182665,gbm
BA_Nizm_2019W,300172737,4.08,5.209165278558103,gbm
BA_Nizm_2019W,300173154,4.54,5.060614563504214,gbm
BA_Nizm_2019W,300174086,5.29,4.763126121817581,gbm
BA_Nizm_2019W,300174380,4.54,5.002820299812879,gbm
BA_Nizm_2019W,300252036,5.46,4.694377296000472,gbm
BA_Nizm_2019W,300258387,4.9,5.104960383734988,gbm
BA_Nizm_2019W,300266828,4.89,5.06033175484998,gbm
BA_Nizm_2019W,300266831,4.53,5.160531013779294,gbm
BA_Nizm_2019W,300266832,4.71,5.180335755853071,gbm
BA_Nizm_2019W,300266835,5.29,4.94288015845464,gbm
BA_Nizm_2019W,300266839,4.71,5.210518801948283,gbm
BA_Nizm_2019W,300266846,5.3,5.418132899017802,gbm
BA_Nizm_2019W,300266848,5.3,5.128789915000313,gbm
BA_Nizm_2019W,300279864,3.75,4.842649760257508,gbm
BA_Nizm_2019W,300287234,5.66,4.808614880386908,gbm
BA_Nizm_2019W,300293456,5.66,4.986267781193255,gbm
BA_Nizm_2019W,300293539,4.74,5.239939749779506,gbm
BA_Nizm_2019W,300293562,4.93,5.051721115581716,gbm
BA_Nizm_2019W,300294018,5.11,5.20904691579374,gbm
BA_Nizm_2019W,300294074,5.84,5.1512069566751375,gbm
BA_Nizm_2019W,300294080,4.34,4.970776223069391,gbm
BA_Nizm_2019W,300296708,5.29,4.97018273996966,gbm
BA_Nizm_2019W,300431704,4.17,5.362616093462483,gbm
