Env,k,y,p,method
LGD_97,MN95211,24.200000000000003,80.84808372375947,gbm
LGD_97,SCHOLAR,64.5,71.34966304442102,gbm
LGD_97,MCVEY,99.6,77.62112152624302,gbm
LGD_97,D87-240,89.7,69.4862907762251,gbm
LGD_97,2375,60.8,80.72006755390365,gbm
LGD_97,ND2710,84.4,86.54313704351469,gbm
LGD_97,BACUP,66.1,78.387730307295,gbm
LGD_97,WHEATON,78.7,69.24004567621043,gbm
MRD_18,MT1673,91.0,87.32127348279651,gbm
MRD_18,NDHRS16-13-13,94.7,93.32477071994431,gbm
MRD_18,NDHRS16-13-89,98.7,90.76031741081198,gbm
MRD_18,NDHRS16-13-97,95.3,94.6810647348041,gbm
MRD_18,NDHRS16-14-12,97.6,95.28203260912069,gbm
MRD_18,NDHRS16-14-91,99.2,95.36405773312579,gbm
MRD_18,MN15008-7,98.9,97.90067651556275,gbm
MRD_18,MN15029-8,98.9,94.44948665135556,gbm
MRD_18,MN15089-2,98.6,90.77799870623883,gbm
MRD_18,MN15219-2,97.8,101.04904760605557,gbm
MRD_18,MN15501-4,97.9,93.95842421789735,gbm
MRD_18,MT1621,81.5,92.594280488475,gbm
MRD_18,2375,84.2,98.7574228811427,gbm
MRD_18,ND2710,99.5,97.49458992348548,gbm
MRD_18,BACUP,98.9,96.5207412607874,gbm
MRD_18,WHEATON,72.5,96.27748519082874,gbm
MRD_19,MT1767,48.75,62.763883141221996,gbm
MRD_19,NDHRS14-0136-C06,76.4166666666667,80.30143230535975,gbm
MRD_19,NDHRS16-14-36,76.3333333333333,78.31839433895988,gbm
MRD_19,NDHRS16-16-665,94.5,79.85511717689066,gbm
MRD_19,MN15155-2,78.9166666666667,76.33592608314768,gbm
MRD_19,MN16028,65.5833333333333,84.55081592027378,gbm
MRD_19,MN16040,88.6666666666667,82.04946265382779,gbm
MRD_19,MN16262-3,85.3333333333333,84.1508426493072,gbm
MRD_19,MN16317-5,92.5,82.39764187149703,gbm
MRD_19,MT1621,57.2666666666667,72.42919316938253,gbm
MRD_19,NDHRS13-0170-0004,86.5833333333333,83.30522399351403,gbm
MRD_19,ND-HERON,80.9166666666667,79.25523038490822,gbm
MRD_19,ND2710,95.08333333333333,84.70102661064227,gbm
MRD_19,BACUP,84.5833333333333,78.66104604848833,gbm
MRD_19,WHEATON,29.5833333333333,77.23835333215993,gbm
MRS_97,ND691,74.0,52.0372188814194,gbm
MRS_97,PARSHALL,66.0,62.29720372677887,gbm
MRS_97,MN94346,62.9,48.06685811248749,gbm
MRS_97,MN95124,32.0,46.27989636473974,gbm
MRS_97,MN95211,38.0,58.74042095104281,gbm
MRS_97,SCHOLAR,38.0,47.78777546811766,gbm
MRS_97,MCVEY,49.4,58.03279799540493,gbm
MRS_97,D87-240,32.0,48.98897395132905,gbm
MRS_97,2375,62.2,62.84801030547815,gbm
MRS_97,ND2710,68.0,61.95193523401579,gbm
MRS_97,BACUP,66.0,58.02879138793148,gbm
MRS_97,WHEATON,53.2,56.38181365032727,gbm
MRS_98,LANGDON,73.7,56.54986128950899,gbm
MRS_98,BRIGGS,81.9,66.3156863138293,gbm
MRS_98,SD3345,70.6,69.2222827427755,gbm
MRS_98,MN97237,34.0,67.71282660599016,gbm
MRS_98,MN97762,53.0,72.90341280025177,gbm
MRS_98,MN97847,63.6,71.7203464662807,gbm
MRS_98,MCVEY,70.5,74.68804346406503,gbm
MRS_98,ND2891,75.7,72.03430552309763,gbm
MRS_98,2375,65.3,78.47012306297503,gbm
MRS_98,ND2710,86.0,75.3735557249343,gbm
MRS_98,BACUP,70.5,68.29702479728307,gbm
MRS_98,WHEATON,45.6,64.85978198480636,gbm
MRS_99,ACBARRIE,65.0,68.8388650751199,gbm
MRS_99,SD3310,72.0,72.02325513249329,gbm
MRS_99,SD3407,68.0,73.78159631345109,gbm
MRS_99,SD3414,77.0,80.37550729753093,gbm
MRS_99,MN97518,75.0,81.30544075898192,gbm
MRS_99,MN97596,82.0,80.49555907129833,gbm
MRS_99,MN97603,85.0,76.12196025876766,gbm
MRS_99,MN98068,47.0,78.66307612906773,gbm
MRS_99,MN98513,73.0,76.60549463651155,gbm
MRS_99,ND2891,86.0,76.98882989016421,gbm
MRS_99,2375,72.0,79.75305326132012,gbm
MRS_99,ND2710,95.0,79.52733305657605,gbm
MRS_99,BACUP,88.0,76.02820130566202,gbm
MRS_99,WHEATON,39.0,76.23185329322222,gbm
PRP_00,PI182561,5.0,48.42189254520307,gbm
PRP_00,PI382161,36.0,28.516220818972045,gbm
PRP_00,PI382167,56.0,39.6097842050793,gbm
PRP_00,PI81791,46.0,54.98849527700176,gbm
PRP_00,MN97039,52.0,48.43929840591068,gbm
PRP_00,MN97561,55.0,48.8294520343409,gbm
PRP_00,MN98037,51.0,53.27839940707094,gbm
PRP_00,MN98092,43.0,43.48395071404757,gbm
PRP_00,MN98208,50.0,48.91951001607034,gbm
PRP_00,MN98389,40.0,49.761052652539064,gbm
PRP_00,2375,45.0,57.06276920643483,gbm
PRP_00,ND2710,82.0,50.63209773430359,gbm
PRP_00,BACUP,53.0,46.411708229127946,gbm
PRP_00,WHEATON,11.0,50.92474838773768,gbm
PRP_01,PI104131,60.0,72.87060168516754,gbm
PRP_01,PI185380,63.0,68.88238853701566,gbm
PRP_01,PI349478,92.0,65.87622843859705,gbm
PRP_01,PI382140,90.0,59.07588232283934,gbm
PRP_01,MN99109,47.0,78.8088038915803,gbm
PRP_01,MN99112,92.0,70.66649560891386,gbm
PRP_01,MN99126,82.0,43.82194350796894,gbm
PRP_01,MN99192,49.0,81.14510241230963,gbm
PRP_01,MN99322,56.0,71.92393141807196,gbm
PRP_01,2375,83.0,79.60758260093223,gbm
PRP_01,ND2710,83.0,79.72964463812042,gbm
PRP_01,BACUP,76.0,75.59861041479219,gbm
PRP_01,WHEATON,39.0,64.88408637878281,gbm
PRP_04,MN00187-3,96.84,87.0778313219967,gbm
PRP_04,MN01164,92.4427,83.89681233612359,gbm
PRP_04,MN01NIL84-5-5-15,96.5826,85.55409294848846,gbm
PRP_04,MN99220-4,93.5752,77.23379613004191,gbm
PRP_04,MN99341-2-5,92.0792,73.2588525302999,gbm
PRP_04,ND03_1-15,63.81,78.98304503647722,gbm
PRP_04,ND03_1-9,84.6246,76.40757227335278,gbm
PRP_04,NDSW0345,44.2416,77.42752070805294,gbm
PRP_04,RUGBY,39.6002,67.96610702357901,gbm
PRP_04,2375,73.08840000000001,80.088434780931,gbm
PRP_04,ND2710,96.91,85.39777071042532,gbm
PRP_04,BACUP,86.7321,78.66104604848833,gbm
PRP_04,WHEATON,18.552499999999995,69.21820080597006,gbm
PRP_05,NDSW0350,59.7336,70.24106511551835,gbm
PRP_05,MN01057-3-1,89.9889,80.04232740077852,gbm
PRP_05,MN01380-2-1,79.39580000000001,65.30169488563469,gbm
PRP_05,MN02051-1,63.1735,76.35271490429365,gbm
PRP_05,MN02219-1,90.9833,79.70233258920153,gbm
PRP_05,MN02306-2,89.438,70.92931580005933,gbm
PRP_05,NDSW0345,71.5929,74.30081918519302,gbm
PRP_05,RUGBY,39.7467,68.68084061259971,gbm
PRP_05,2375,74.5003,79.69647694429334,gbm
PRP_05,ND2710,93.845,76.17389456585961,gbm
PRP_05,BACUP,62.9636,78.51703411327873,gbm
PRP_05,WHEATON,49.17,64.97298072214392,gbm
PRP_14,SD4504,92.49464285714286,83.88684270070831,gbm
PRP_14,SD4508,89.0399959935897,87.20858206956242,gbm
PRP_14,SD4510,85.2128399378399,85.98625565588563,gbm
PRP_14,SD4514,89.6838293650794,84.7514341837217,gbm
PRP_14,SD4546,85.7993634259259,87.52370185610711,gbm
PRP_14,MN10021,93.73211996336995,86.6519266772494,gbm
PRP_14,MN10388,89.7330225840336,83.65435638220174,gbm
PRP_14,MN11074,79.5542850378788,86.71561425101436,gbm
PRP_14,MN11397-1,83.9610364145658,86.60758732798311,gbm
PRP_14,MN11405,89.5166666666667,86.86019439693841,gbm
PRP_14,12-14-147,86.7086746906939,81.57154518551725,gbm
PRP_14,12-14-158,77.8854538690476,84.92316775870135,gbm
PRP_14,12-14-172,77.4087606837607,83.01951961207261,gbm
PRP_14,12-14-97,85.0557116596639,81.02035502960302,gbm
PRP_14,2375,70.3075960497836,83.97921009646556,gbm
PRP_14,ND2710,92.0225441522763,89.71631889610192,gbm
PRP_14,BACUP,61.682196969697,86.13858290794228,gbm
PRP_14,WHEATON,43.6722222222222,80.39966814994564,gbm
PRP_15,BW483,54.375,50.59228434549648,gbm
PRP_15,BW485,46.575,43.46784218112127,gbm
PRP_15,BW499,57.925,53.47178749755478,gbm
PRP_15,BW961,52.625,51.87430823069757,gbm
PRP_15,MT1219,24.049999999999997,35.784705756133,gbm
PRP_15,MT1337,16.375,33.235736161110026,gbm
PRP_15,MT1338,32.05,42.87737433088216,gbm
PRP_15,14-13-106,50.375,44.929425459966936,gbm
PRP_15,14-13-135,42.425,41.13359253437926,gbm
PRP_15,14-13-14,34.375,50.573523791210086,gbm
PRP_15,14-13-21,50.1,44.27686389733498,gbm
PRP_15,14-13-97,41.525,50.85377589867533,gbm
PRP_15,SD4559,67.075,53.592766931288075,gbm
PRP_15,SD4582,73.4,58.330205379012405,gbm
PRP_15,SD4595,42.975,51.124407461120825,gbm
PRP_15,SD4605,45.725,51.172263053870005,gbm
PRP_15,SD4607,44.5,52.43211907903793,gbm
PRP_15,MN11326-3,59.55,51.871457048496,gbm
PRP_15,MN12265-1,54.9,51.52882685112994,gbm
PRP_15,MN12307-3,49.4,46.735570364426096,gbm
PRP_15,MN12423-5,51.25,50.78691517232214,gbm
PRP_15,MN12545-3,55.475,47.293788709835475,gbm
PRP_15,MT1316,40.55,39.30675968737042,gbm
PRP_15,2375,34.95,57.01050205839451,gbm
PRP_15,ND2710,73.875,51.40242334599978,gbm
PRP_15,BACUP,54.075,49.99212810355667,gbm
PRP_15,WHEATON,24.049999999999997,51.799305534906466,gbm
PRP_16,MT1348,18.8680769230769,29.021525698450702,gbm
PRP_16,MT1401,21.997596153846203,31.775179135901524,gbm
PRP_16,ND820,64.45714188453161,36.426143048731625,gbm
PRP_16,ND822,72.7694035947712,26.23580496653526,gbm
PRP_16,ND824,38.9025144382696,29.874039725586176,gbm
PRP_16,SD4587,42.4454508856683,43.52817080735045,gbm
PRP_16,SD4589,49.130701754386,41.938882187150746,gbm
PRP_16,SD4621,20.105952380952402,42.52268788765457,gbm
PRP_16,SD4645,46.1726731601732,50.93891370884417,gbm
PRP_16,SD4675,47.8239468864469,47.86074933390484,gbm
PRP_16,IDO1403S,36.2110294117647,30.18525947007728,gbm
PRP_16,IDO1405S,54.0200228832952,34.26527585217402,gbm
PRP_16,IDO1601S,34.861904761904796,34.899445131493714,gbm
PRP_16,IDO1603S,47.2748538011696,34.47500154226991,gbm
PRP_16,UISTONE,51.2681917211329,38.01787843816085,gbm
PRP_16,LANG-MN,10.707702020202007,27.69620806377567,gbm
PRP_16,MN11394-6,16.650000000000006,41.56979104233655,gbm
PRP_16,MN13056-7,8.449169799498705,38.33154877564618,gbm
PRP_16,MN13064-2,5.638750138750098,40.6725499376044,gbm
PRP_16,MN13515-8,59.9761904761905,34.97124412074139,gbm
PRP_16,MT1316,22.752117208672104,26.118888135081217,gbm
PRP_16,ND-VITPRO,69.3105555555556,38.69504997981726,gbm
PRP_16,ND828,32.2712295444494,34.35287788024587,gbm
PRP_16,2375,20.181250000000006,41.13168132220733,gbm
PRP_16,ND2710,43.3981617647059,37.95861598786589,gbm
PRP_16,BACUP,32.178824928824895,40.36440391657705,gbm
PRP_16,WHEATON,56.1313961988304,36.7474294791772,gbm
PRP_17,ND830,76.33333329999999,76.93278407707454,gbm
PRP_17,ND833,84.33333329999999,74.2590649712343,gbm
PRP_17,NDHRS16-12-19,64.0,75.55960550555739,gbm
PRP_17,NDHRS16-12-31,90.0,81.57179876646993,gbm
PRP_17,NDHRS16-12-52,62.0,76.85538287602847,gbm
PRP_17,SD4691,83.33333329999999,86.23632247819857,gbm
PRP_17,SD4705,85.33333329999999,79.04756801636843,gbm
PRP_17,SD4710,73.0,75.98363954680913,gbm
PRP_17,SD4724,89.33333329999999,80.65879676521723,gbm
PRP_17,SD4741,81.0,70.69396378022734,gbm
PRP_17,MN13304-5,58.3333333,79.90758060065731,gbm
PRP_17,MN14138-4,52.3333333,77.28714308108339,gbm
PRP_17,MN14470-5,91.33333329999999,71.19451365424106,gbm
PRP_17,MN14669-1,45.3333333,80.75951371715843,gbm
PRP_17,2398,48.25,65.31163286197425,gbm
PRP_17,2375,81.33333329999999,79.60758260093223,gbm
PRP_17,ND2710,87.16666670000001,79.37712596177255,gbm
PRP_17,BACUP,68.33333329999999,76.00366626641389,gbm
PRP_17,WHEATON,41.3333333,64.76858158242999,gbm
PRP_19,LANNING,36.37,48.58782192700271,gbm
PRP_19,MT1767,28.7366667,36.001982015948855,gbm
PRP_19,VIDA,46.21,48.17494148698353,gbm
PRP_19,NDHRS14-0136-C06,46.9533333,55.160358837983964,gbm
PRP_19,NDHRS16-14-36,49.1333333,51.844914472150805,gbm
PRP_19,NDHRS16-16-665,63.98,51.97778640881616,gbm
PRP_19,SD4740,53.3633333,56.42896161715949,gbm
PRP_19,SD4834,64.1733333,54.99035035847934,gbm
PRP_19,SD4859,55.4766667,57.29819570942606,gbm
PRP_19,SD4865,54.4566667,58.356509419522254,gbm
PRP_19,SD4868,53.8966667,58.150270492454894,gbm
PRP_19,MN15155-2,61.8833333,55.79366675159613,gbm
PRP_19,MN16028,47.3333333,58.02620339296179,gbm
PRP_19,MN16040,66.07,57.70998987641745,gbm
PRP_19,MN16262-3,55.2166667,62.08073525708275,gbm
PRP_19,MN16317-5,63.2866667,54.10998320495836,gbm
PRP_19,MT1621,38.6433333,39.40092152814479,gbm
PRP_19,NDHRS13-0170-0004,48.3033333,58.83290542164483,gbm
PRP_19,MT1716,46.8333333,40.439756057379235,gbm
PRP_19,ND-HERON,53.92,54.447787719336475,gbm
PRP_19,ND2710,84.477,58.46231830546304,gbm
PRP_19,BACUP,73.03999999999999,56.45709490888255,gbm
PRP_19,WHEATON,31.629999999999995,56.826699140554204,gbm
PRP_97,ND691,15.900000000000006,30.223459210856745,gbm
PRP_97,PARSHALL,12.400000000000006,42.87698066589722,gbm
PRP_97,MN94346,15.5,25.56477595977574,gbm
PRP_97,MN95124,14.299999999999997,22.622108751578423,gbm
PRP_97,MN95211,15.0,34.66342844589754,gbm
PRP_97,SCHOLAR,4.599999999999994,30.33761211169369,gbm
PRP_97,MCVEY,29.799999999999997,37.70924955217525,gbm
PRP_97,D87-240,47.6,23.764479291166804,gbm
PRP_97,2375,4.799999999999997,41.13168132220733,gbm
PRP_97,ND2710,57.5,37.95861598786589,gbm
PRP_97,BACUP,24.599999999999994,31.176279573734277,gbm
PRP_97,WHEATON,6.799999999999997,36.7474294791772,gbm
STP_00,PI182561,91.7,80.00734072564019,gbm
STP_00,PI382161,79.3,86.28287160138875,gbm
STP_00,PI382167,82.5,67.30965486018958,gbm
STP_00,PI81791,85.2,83.44842174065039,gbm
STP_00,MN97039,82.2,83.22691670274004,gbm
STP_00,MN97561,83.0,73.0534934125281,gbm
STP_00,MN98037,85.8,84.18732720688654,gbm
STP_00,MN98092,82.0,80.11538564171875,gbm
STP_00,MN98208,88.3,78.95119460689305,gbm
STP_00,MN98389,88.2,74.01766624460191,gbm
STP_00,2375,73.0,85.90850810368147,gbm
STP_00,ND2710,97.2,85.3788657585626,gbm
STP_00,BACUP,76.7,84.32740253543463,gbm
STP_00,WHEATON,17.5,82.14209656921881,gbm
STP_01,PI104131,75.4,72.44177388189331,gbm
STP_01,PI185380,31.799999999999997,81.88899935617818,gbm
STP_01,PI349478,90.2,78.56027174717337,gbm
STP_01,PI382140,87.1,61.380233579869966,gbm
STP_01,MN99109,77.5,81.81915193708775,gbm
STP_01,MN99112,89.4,72.00729208703991,gbm
STP_01,MN99126,76.8,55.92501589302552,gbm
STP_01,MN99192,91.5,80.46231527635155,gbm
STP_01,MN99322,87.5,80.93854416533745,gbm
STP_01,2375,68.9,82.81694409360628,gbm
STP_01,ND2710,86.2,79.41779729598645,gbm
STP_01,BACUP,76.5,76.77086808094404,gbm
STP_01,WHEATON,23.099999999999994,78.17770390745127,gbm
STP_02,PI163429,74.0,63.3498388632568,gbm
STP_02,PI168727,57.4,66.50291444454233,gbm
STP_02,PI345731,63.7,74.60260322187123,gbm
STP_02,PI185843,82.3,65.76614338328582,gbm
STP_02,PI264940,65.7,65.2195638801245,gbm
STP_02,SD3533,64.8,79.51060998838497,gbm
STP_02,MN00021,74.9,82.86814414427191,gbm
STP_02,MN00173,78.9,72.8508854092291,gbm
STP_02,MN00274,95.8,75.3608836102044,gbm
STP_02,MN99225,85.2,72.29236245282412,gbm
STP_02,MN99408,81.5,70.73262163263941,gbm
STP_02,2375,67.3,79.75305326132012,gbm
STP_02,ND2710,92.6,79.78929031041379,gbm
STP_02,BACUP,82.0,76.43444226895068,gbm
STP_02,WHEATON,26.299999999999997,76.51464618397469,gbm
STP_03,BUCKAUSTRAL,66.7,64.94953030942048,gbm
STP_03,KLEINCONDOR,63.1,63.74779582876323,gbm
STP_03,ARTEMOWSKA,61.2,68.11228609132336,gbm
STP_03,ALBIDUM43,76.7,67.15349960957165,gbm
STP_03,SD3746,68.2,71.18362102398841,gbm
STP_03,STEPNJACHKA,57.6,60.7252202596139,gbm
STP_03,MN01116,87.3,74.24201648216552,gbm
STP_03,MN01180,86.2,81.79944136849585,gbm
STP_03,MN01281,88.5,67.63063978061595,gbm
STP_03,MN99433-1,84.8,72.64637734494252,gbm
STP_03,ND03_1-15,72.6,74.58067518301853,gbm
STP_03,ND03_1-9,67.5,76.30926795942565,gbm
STP_03,2375,75.1,80.4594442269431,gbm
STP_03,ND2710,89.6,80.4759460770293,gbm
STP_03,BACUP,68.4,76.41906620227832,gbm
STP_03,WHEATON,44.7,69.25108342360576,gbm
STP_04,MN00187-3,86.2333,66.00670172326745,gbm
STP_04,MN01164,67.9333,76.00060939039757,gbm
STP_04,MN01NIL84-5-5-15,72.7,79.42671252070714,gbm
STP_04,MN99220-4,78.8,67.10176183397381,gbm
STP_04,MN99341-2-5,72.2667,62.3115276465511,gbm
STP_04,ND03_1-15,61.3,70.14068895585582,gbm
STP_04,ND03_1-9,60.7333,70.32957703498552,gbm
STP_04,NDSW0345,28.0,66.82036620413749,gbm
STP_04,RUGBY,47.7333,51.23335959459248,gbm
STP_04,2375,55.3333,75.2359382578941,gbm
STP_04,ND2710,86.6333,71.14541539543562,gbm
STP_04,BACUP,86.1,62.58931101904527,gbm
STP_04,WHEATON,25.333299999999994,63.1474934887106,gbm
STP_05,NDSW0350,80.9333,83.60414799883326,gbm
STP_05,MN01057-3-1,97.7,89.42010474256519,gbm
STP_05,MN01380-2-1,97.3,84.1665019260322,gbm
STP_05,MN02051-1,87.0667,89.76575720957497,gbm
STP_05,MN02219-1,83.0333,92.07190920305182,gbm
STP_05,MN02306-2,97.13333,88.18639370801006,gbm
STP_05,NDSW0345,80.7667,88.39103935561438,gbm
STP_05,RUGBY,83.0333,84.76198616295271,gbm
STP_05,2375,84.0333,90.70439732460007,gbm
STP_05,ND2710,98.73333,89.54226866617373,gbm
STP_05,BACUP,91.93333,90.31987237438672,gbm
STP_05,WHEATON,71.83330000000001,88.25698200248343,gbm
STP_07,ES101,77.0,90.63648126932817,gbm
STP_07,MN03013-3-2,92.8,92.63122663433666,gbm
STP_07,MN03191-2-1,89.0,86.72625386834487,gbm
STP_07,NDSW0430,94.7,92.25237719130688,gbm
STP_07,MN00209-3-1,97.0,91.5151228663954,gbm
STP_07,MN02222-1,97.0,87.39962358271957,gbm
STP_07,RUGBY,76.2,88.27473480844397,gbm
STP_07,BRICK,97.4,93.83963897950396,gbm
STP_07,2375,90.6,91.45906890034846,gbm
STP_07,ND2710,96.4,93.27382160060513,gbm
STP_07,BACUP,96.2,93.55941561702123,gbm
STP_07,WHEATON,68.9,89.05109212234919,gbm
STP_09,FOREFRONT,94.8,86.3565149724625,gbm
STP_09,SD4011,93.33333333333333,84.57577704572222,gbm
STP_09,SD4027,87.3,83.510088554187,gbm
STP_09,SELECT,84.1333333333333,83.96736996318279,gbm
STP_09,MN05152-1-1,92.73333333333333,86.93962608588873,gbm
STP_09,MN06049-1-3,93.5,84.76411381754181,gbm
STP_09,MN06202-3-1,89.6333333333333,78.85474967458974,gbm
STP_09,MN06213-6-2-4,80.8666666666667,81.47341102922216,gbm
STP_09,MN06219-2-2,77.8333333333333,82.20190575700339,gbm
STP_09,2375,75.0,87.81886049477954,gbm
STP_09,ND2710,89.7333333333333,89.71631889610192,gbm
STP_09,BACUP,87.3666666666667,85.42101564287002,gbm
STP_09,WHEATON,15.799999999999997,85.09325382756133,gbm
STP_10,MT09SCAB16,64.0,65.03435716657589,gbm
STP_10,MT09SCAB3,66.4,60.27352443193054,gbm
STP_10,MT09SCAB5,77.8,67.38372779149246,gbm
STP_10,MT09SCAB9,75.7,63.25630818559235,gbm
STP_10,FN09-17017,85.4,79.39707123616036,gbm
STP_10,FN09-17210,71.1,77.36409773596368,gbm
STP_10,FN09-17213,64.3,83.1841202042861,gbm
STP_10,FN09-17270,63.5,79.36368334569134,gbm
STP_10,FN09-17275,80.9,82.48997057475032,gbm
STP_10,MN06216-6-2-4,80.3,73.73432633512117,gbm
STP_10,MN07049-7-3,78.5,69.67504030014742,gbm
STP_10,MN07183-3,71.1,67.26274714834226,gbm
STP_10,BW928,71.0,80.09016562105845,gbm
STP_10,ALSEN,90.0,79.77449638874135,gbm
STP_10,2375,88.1,80.088434780931,gbm
STP_10,ND2710,88.0,84.46858653891714,gbm
STP_10,BACUP,65.3,78.47763656836611,gbm
STP_10,WHEATON,59.8,69.21820080597006,gbm
STP_11,10EXP13-16,70.7,74.51436311235805,gbm
STP_11,10EXP13-24,84.0667,74.6382208599591,gbm
STP_11,10EXP13-44,68.0667,78.84782282042987,gbm
STP_11,10EXP13-87,81.7,82.49345954941055,gbm
STP_11,10EXPSW13-19,48.4,60.91472547869621,gbm
STP_11,10EXPSW13-28,67.5,78.48169662465787,gbm
STP_11,10EXPSW13-9,59.6333,52.262402276730725,gbm
STP_11,SD4313,79.2667,75.27302770172696,gbm
STP_11,SD4331,74.7,78.60986631586002,gbm
STP_11,SD4337,77.7,78.78458880746224,gbm
STP_11,SD4338,81.33330000000001,82.72530394207794,gbm
STP_11,SD4343,93.7,78.73285387613787,gbm
STP_11,MN07057-6-4,64.66669999999999,81.84219612137512,gbm
STP_11,MN07167W-2-1,72.1,79.48115488669563,gbm
STP_11,MN09023,70.16669999999999,76.8230527154268,gbm
STP_11,MN09092,88.0,80.67158457950616,gbm
STP_11,X00009-16,77.0667,73.34427566083315,gbm
STP_11,BW928,88.0,78.0936436190593,gbm
STP_11,ALSEN,85.0333,80.16307704430201,gbm
STP_11,2375,71.2333,79.93748429570815,gbm
STP_11,ND2710,88.3667,79.27435106961792,gbm
STP_11,BACUP,66.95,76.00366626641389,gbm
STP_11,WHEATON,21.549999999999997,70.41938609734206,gbm
STP_12,11EXP13-105,88.0666666666667,85.69687846294308,gbm
STP_12,11EXP13-107,84.2333333333333,87.24096611647992,gbm
STP_12,11EXP13-43,84.6,85.03978194294183,gbm
STP_12,11EXP13-65,83.06666666666669,85.40158899767468,gbm
STP_12,11EXP13-78,89.7333333333333,83.65168455509944,gbm
STP_12,SD4361,78.3333333333333,86.50563422928141,gbm
STP_12,SD4366,85.8,82.40775530299899,gbm
STP_12,SD4388,83.5,85.60567337716812,gbm
STP_12,SD4394,81.4666666666667,87.58048303317952,gbm
STP_12,SD4397,91.96666666666667,85.16619931634429,gbm
STP_12,MN08166,92.56666666666666,83.79186024936915,gbm
STP_12,MN08173,78.26666666666671,84.38159474903594,gbm
STP_12,MN09027,87.5666666666667,86.78884823617233,gbm
STP_12,MN09071,80.4,86.48058855837003,gbm
STP_12,MN09121,87.8333333333333,85.62777555166977,gbm
STP_12,BW928,85.3,84.43543876755894,gbm
STP_12,ALSEN,81.43333333333331,85.6075688397693,gbm
STP_12,2375,86.2666666666667,85.39799275397023,gbm
STP_12,ND2710,95.93333333333334,89.41252090382946,gbm
STP_12,BACUP,82.9,85.7231798167437,gbm
STP_12,WHEATON,49.8166666666667,81.63158121950757,gbm
STP_13,SD4487,49.6333,87.88011982231001,gbm
STP_13,SD4518,84.4667,79.20565585738058,gbm
STP_13,SD4536,89.7,76.60206079657294,gbm
STP_13,SD4541,74.2667,84.87750955946643,gbm
STP_13,SD4544,84.5,83.37428023409161,gbm
STP_13,MN09157,90.2,88.2008325070837,gbm
STP_13,MN10055,81.4,84.80822322932873,gbm
STP_13,MN10285,93.3,86.3651135691734,gbm
STP_13,MN10362,96.1,87.81291045033767,gbm
STP_13,MN10368,84.3,81.27968375177215,gbm
STP_13,12-14-147,85.3667,78.96121648133432,gbm
STP_13,12-14-158,80.5667,85.1404249075267,gbm
STP_13,12-14-172,94.43333,81.33167669633352,gbm
STP_13,12-14-97,62.3333,80.93090408386513,gbm
STP_13,ALSEN,76.4667,82.72937118975813,gbm
STP_13,2375,80.0,82.30159075299295,gbm
STP_13,ND2710,94.56667,89.93307028302796,gbm
STP_13,BACUP,95.7,84.32740253543463,gbm
STP_13,WHEATON,37.15,77.73028496274749,gbm
STP_14,SD4504,95.4,95.98383748077528,gbm
STP_14,SD4508,91.46667,95.16813532332591,gbm
STP_14,SD4510,95.26667,91.43756162512776,gbm
STP_14,SD4514,93.1,95.6222323478405,gbm
STP_14,SD4546,90.86667,98.06409490830481,gbm
STP_14,MN10021,96.76667,94.80009503719269,gbm
STP_14,MN10388,97.2,91.4979715989589,gbm
STP_14,MN11074,96.5,93.57473603900625,gbm
STP_14,MN11397-1,96.63333,93.2048558053344,gbm
STP_14,MN11405,96.3,94.05541267389633,gbm
STP_14,12-14-147,89.5,91.73603027974745,gbm
STP_14,12-14-158,83.16669999999999,93.56024181788757,gbm
STP_14,12-14-172,94.3,90.93209260207269,gbm
STP_14,12-14-97,87.3333,91.3304277672304,gbm
STP_14,ALSEN,95.36667,91.97028962745323,gbm
STP_14,2375,86.2,94.67176467874316,gbm
STP_14,ND2710,95.16667,96.03732425502146,gbm
STP_14,BACUP,96.06667,92.81744532703574,gbm
STP_14,WHEATON,60.0667,92.86078178847745,gbm
STP_15,14-13-106,68.2,81.25127499405781,gbm
STP_15,14-13-135,91.8,77.99875817734572,gbm
STP_15,14-13-14,64.06666666666669,84.54926323351422,gbm
STP_15,14-13-21,91.3,81.14040664762814,gbm
STP_15,14-13-97,71.3333333333333,79.05680822585225,gbm
STP_15,SD4559,90.83333333333333,90.71291066269438,gbm
STP_15,SD4582,91.6,88.09076674312112,gbm
STP_15,SD4595,87.5666666666667,82.07102430938787,gbm
STP_15,SD4605,81.6666666666667,81.01255257178661,gbm
STP_15,SD4607,91.93333333333334,79.75753839366219,gbm
STP_15,MN11326-3,85.3666666666667,83.75256346520216,gbm
STP_15,MN12265-1,80.1333333333333,87.87671073332643,gbm
STP_15,MN12307-3,79.0333333333333,82.95937841103668,gbm
STP_15,MN12423-5,86.9666666666667,83.06033438838428,gbm
STP_15,MN12545-3,88.7,78.42196070584153,gbm
STP_15,ALSEN,78.2,82.66682971313486,gbm
STP_15,2375,75.9666666666667,82.7069667070807,gbm
STP_15,ND2710,94.03333333333333,89.82781484347169,gbm
STP_15,BACUP,81.1666666666667,81.0528180782901,gbm
STP_15,WHEATON,25.049999999999997,78.01566425940146,gbm
STP_16,MT1348,37.0666666666667,69.7390810092712,gbm
STP_16,MT1401,74.7,66.3580691748233,gbm
STP_16,ND820,75.5333333333333,76.68691998725421,gbm
STP_16,ND822,92.03333333333333,81.00292311877361,gbm
